Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b634c5a78bb25d8cb097aeb8e81bc26638eee37f42e872fc0d6b2b06ae645f16,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.118955,51.517041,On or near GATE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
b634c5a78bb25d8cb097aeb8e81bc26638eee37f42e872fc0d6b2b06ae645f16,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.118955,51.517041,On or near GATE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
95fda057294581224ea508feae04acfd6e529a98ee0abc6fe9b00d4f5302f2c2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.130788,51.537113,On or near GRANARY STREET,E01000958,Camden 019D,Investigation complete; no suspect identified
8a4e83ae618501cbf44a1df74bbfd679101317a13b45243a8bd40669dddf6efa,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.160717,51.552280,On or near GARNETT ROAD,E01000892,Camden 006D,Investigation complete; no suspect identified
eb1b43a151890aeb925e8cdab2102a4efa2b91ea56abdec5465c7473ed47e265,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.123317,51.515412,On or near DRURY LANE,E01000918,Camden 028C,Investigation complete; no suspect identified
874519982a6d1c2c9a8e655f2321cf8ef1663c5b88c207a5c6ffc43ff22d6d26,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.148068,51.542297,On or near Shopping Area,E01000858,Camden 018B,Investigation complete; no suspect identified
9d7e094147199bbbae650b10bf4249cc3534fe004ffc8fe7cb1aee808eae108e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.192775,51.547724,On or near ROWNTREE CLOSE,E01000973,Camden 010E,Investigation complete; no suspect identified
1be7167e9b8355cab8b4bb7bf39744c96fffd186d0a7a6cbc55e7adc473c04ad,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.151822,51.547176,On or near Marsden Street,E01000905,Camden 012D,Investigation complete; no suspect identified
0696115896890aeeda7f52445bcd0b1b83041ea97d493d2e1e1e0f164290ee13,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.148958,51.557328,On or near LISSENDEN GARDENS,E01000912,Camden 001D,Investigation complete; no suspect identified
0696115896890aeeda7f52445bcd0b1b83041ea97d493d2e1e1e0f164290ee13,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.148958,51.557328,On or near LISSENDEN GARDENS,E01000912,Camden 001D,Investigation complete; no suspect identified
40a2e8a02bf2bda07cb0ed9a5a300f8e17f95606d0bdd14af3957b34a450d957,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.118676,51.527648,On or near GRAY'S INN ROAD,E01000940,Camden 024D,Suspect charged
adae58662f3187e00cfc802e4117802474872162674d098a5dc628f6f8bcef43,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.326938,51.614863,On or near Waleran Close,E01002228,Harrow 003B,Local resolution
e4251cf3dccac7e3c989fa4c73c70421e11a781f0d606f22835c7793c495827b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.355654,51.598012,On or near Almond Way,E01002154,Harrow 015A,Investigation complete; no suspect identified
46e5ccd6e6160810789fb052844e2cd5b98e14b63da490f70413a7948b9cb33b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.369315,51.574994,On or near ,E01002241,Harrow 025D,Investigation complete; no suspect identified
459cf10ee7eb5e7823e13638facd086990151ed90006b3a63e8d736f5ce922a6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.320366,51.585104,On or near ,E01002176,Harrow 033G,Investigation complete; no suspect identified
319b141686d3725c6eafc87adf300220f9639a09dc3371500219190c9122a056,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.285071,51.607406,On or near Buckingham Road,E01002120,Harrow 007B,Investigation complete; no suspect identified
4d91052927a5e934fb7b20603583ac5147092e75dcaf16e6c0567c4ad64de1e4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.340089,51.605149,On or near High Road,E01002142,Harrow 005C,Investigation complete; no suspect identified
cddb405774faa7e4fdca1792cc838364d9f58e1f89b65b811e5f42c7f0e78da9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.330702,51.586276,On or near Woodlands Road,E01002130,Harrow 020B,Investigation complete; no suspect identified
da36eebfd7de9ad8c963c77146e0bcb9b19167f94f0d3bafe3c7b80822560e58,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.359288,51.570098,On or near Welbeck Road,E01002217,Harrow 028D,Investigation complete; no suspect identified
c9f061fd548630a49f2f361954f83ee5ce1fb0b614c9c988943a2dfe975a2033,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.301997,51.588445,On or near Westfield Lane,E01002171,Harrow 033B,Suspect charged
bb67221a6756015e71326ccee5b6928d7f6af0979050195dd0edf9163cf45815,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.315482,51.593459,On or near Alveston Avenue,E01002178,Harrow 033I,Local resolution
227787c7c3cfee3c47ad0e126fa532653dea5ae52435723b5f5666b2497902a4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.378702,51.582902,On or near ST MICHAEL'S CRESCENT,E01002195,Harrow 022C,Investigation complete; no suspect identified
7e1d8de73a2618d5d77c9ca8d46ffa8b2685074460b48b6a56c1a06095a0dd72,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.378579,51.568927,On or near NEWQUAY CRESCENT,E01002207,Harrow 032C,Investigation complete; no suspect identified
b5f9a87ce5db3b446d677a0436ffdf388656dd28a0bc2c244d387e4a606d79e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.246125,51.533840,On or near Honeywood Road,E01033485,Brent 031H,Local resolution
ef1ac914ebc4f9337b51b799309b99e8e20d12a6a91ab67c3b9a6351ff0097d6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.243752,51.586113,On or near Scottwell Drive,E01000150,Barnet 036A,Investigation complete; no suspect identified
1693ddc7f7996ad9809545537215152ea021c194d35234fc2adbe804956b486e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.241648,51.532928,On or near Clifton Road,E01033485,Brent 031H,Local resolution
aaa839c8e1c4144cc2b075f19d904d8962ab52e2fa91672e03bfd1a874fbdc37,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.258018,51.549763,On or near Tallis View,E01000603,Brent 021D,Local resolution
11742e1d21cda0ca22d67d138c501435801967930a2ea2516a08a05d9065dcee,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.248724,51.557412,On or near Leeland Way,E01000511,Brent 014D,Investigation complete; no suspect identified
bdae814e486527578ef539e6e5fbc1005f13b04d58efc9722a7ebcef8e8f603a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.310007,51.566683,On or near Langham Gardens,E01000566,Brent 008C,Investigation complete; no suspect identified
d1f3777403d19b1406502e432d55679f595b89fabc14feb875dde140e36edcce,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.251081,51.587347,On or near Varley Parade,E01033572,Barnet 030E,Investigation complete; no suspect identified
c73da602574fc9253f21b927286304d9f259a763a8aae2af5457fe056b721dcd,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.248220,51.534483,On or near Caple Road,E01000525,Brent 031C,Suspect charged
1edb2f2b46270079f42886ec7405e4ae1294e750f434c730b3c08d9fda8f83ae,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.258467,51.539887,On or near Harrison Road,E01000600,Brent 027E,Investigation complete; no suspect identified
e6773486abd718e7af43dee68398545afce71d90aa489fdebecdff7a5a9be515,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.193439,51.534237,On or near Cambridge Gardens,E01000550,Brent 034B,Investigation complete; no suspect identified
dcf337317359421382a72d1f70ec38568e7c7d5cce1a02ceff7c7f805de261af,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.253587,51.538160,On or near Greenhill Park,E01000524,Brent 031B,Investigation complete; no suspect identified
cd48da0bb26cd352edab1ee91cf0247e43446415ffd43d2bb6dc864d01ac64a7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.309603,51.549573,On or near Farm Avenue,E01000612,Brent 019B,Investigation complete; no suspect identified
cd48da0bb26cd352edab1ee91cf0247e43446415ffd43d2bb6dc864d01ac64a7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.309603,51.549573,On or near Farm Avenue,E01000612,Brent 019B,Investigation complete; no suspect identified
cd48da0bb26cd352edab1ee91cf0247e43446415ffd43d2bb6dc864d01ac64a7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.309603,51.549573,On or near Farm Avenue,E01000612,Brent 019B,Investigation complete; no suspect identified
9e85db135c270756f02bd05ac3a1ad0b1d2ab56d2097e9e26f88b062c5fab39f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.250864,51.560663,On or near Chartley Avenue,E01000509,Brent 014B,Offender given a caution
4ebdae7149c1915de8bc91a3f15b5dcf781605742aa077a7c9819b7687034669,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.260020,51.542275,On or near Morland Gardens,E01033456,Brent 027F,Local resolution
2b7ea97b06c67642bf0c9b2b6dd4e0c27322f26099a451416b732481708047ec,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.204890,51.541517,On or near Clarence Road,E01000546,Brent 028B,Investigation complete; no suspect identified
26d2a08b0e290bfd2ee085d63ff92c2b98a636af2bfdfe50461802cf811ffca5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.304882,51.551637,On or near Turner Close,E01000631,Brent 019C,Investigation complete; no suspect identified
abc4665b5ba2543896c6d90e30bb4a08baae35b6b54ee7b512e9c6011c0e5002,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.183392,51.404769,On or near New Close,E01003376,Merton 012B,Investigation complete; no suspect identified
51b415980d02881ac55e4a00a6b83d660afa4146dbc6082c18250c1aa25e32bf,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.164976,51.406865,On or near Holborn Way,E01003390,Merton 018D,Investigation complete; no suspect identified
f3d3327b9568f63764ad08eb6e5642d642500acfa2cdaa1f4adcdd2a1bdc051b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.176534,51.408736,On or near Hawthorne Avenue,E01003410,Merton 012E,Investigation complete; no suspect identified
fcf831353f94ec6b58f35798af347ab1c58d7f1a7fed3e067f720219264bb009,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.152398,51.404995,On or near Hadrian Mews,E01003387,Merton 014A,Investigation complete; no suspect identified
fd8b3abaa887db079a120b5ec4dc5b62b8aeb573c64de0fddc2aad806d452570,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.166152,51.416299,On or near Friday Road,E01003368,Merton 008A,Investigation complete; no suspect identified
c4e165433eb5304f7126577ee34e2311325ced370450ca6edeefac019c14f0ef,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.175431,51.393099,On or near Pollard Road,E01003437,Merton 022C,Investigation complete; no suspect identified
c4e165433eb5304f7126577ee34e2311325ced370450ca6edeefac019c14f0ef,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.175431,51.393099,On or near Pollard Road,E01003437,Merton 022C,Investigation complete; no suspect identified
925234cd17d4318e3af568a8ebd879f85f57e05670daad91e7e36e63cc8f85d6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.152821,51.404858,On or near Esquiline Lane,E01003387,Merton 014A,Investigation complete; no suspect identified
cc595fc2f252aa28630fff1c794e9814926a7c8a668a56177699302fc9f09b9a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.179233,51.408491,On or near Roslyn Close,E01003376,Merton 012B,Local resolution
c386eb3efcfd19b419010b416e485e1650b0c1e424d48d6f12dc14bb25ab2c41,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.114818,51.458020,On or near Effra Road,E01003176,Lambeth 016E,Suspect charged
392cf33cb532c2e99ff4c3dd1f1ff5d1d72028d3d842c7ae050f2c5f74d2c5fe,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.116009,51.506707,On or near ,E01032582,Lambeth 036E,Investigation complete; no suspect identified
0b694634bf5fe08de550fb2b1d5b6fb83d3ab9e4d9f9fd44eca782dbc58c8c97,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.099282,51.451546,On or near Stradella Road,E01004074,Southwark 031D,Investigation complete; no suspect identified
aabfc61d5c5704c8cfc8be33940669e25ca061a33a208592cc782d0278b01269,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.088365,51.421738,On or near Hawke Road,E01003063,Lambeth 033B,Investigation complete; no suspect identified
62bc60235fe3df5190b9e661b61038b1d4a56416b7795b6ef7fea549c973f7be,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.136810,51.466950,On or near Shamrock Street,E01003036,Lambeth 012C,Investigation complete; no suspect identified
8164f114d241758f33c0cc91da5a2e339d22b0f75e2e1507864ecc3dfbb2557a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.124725,51.447415,On or near Brixton Hill Place,E01003024,Lambeth 021D,Investigation complete; no suspect identified
de7020bdea88acbc51e84c6b456389c92cd5705f5f4741e8fe0389930cbd6536,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.135914,51.463132,On or near ,E01003035,Lambeth 012B,Investigation complete; no suspect identified
915e27469230df04c4c9fb8f2a95951ee96f7d7e9f8ebde8e83d890d9dde86c5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.109762,51.442444,On or near Neil Wates Crescent,E01003174,Lambeth 024C,Investigation complete; no suspect identified
a88b195f38b817add14fa85490a10c82f398ce2a91d977dace88aff87c3947cb,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.115773,51.506136,On or near ,E01032582,Lambeth 036E,Investigation complete; no suspect identified
1754fdb99f88bc18ca9192d89d8da71a9230d0a6c2922bfa12bf0b00ca2fec7a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.115321,51.487739,On or near Loughborough Street,E01003107,Lambeth 003D,Investigation complete; no suspect identified
21eff3fe91e5cccef30c059742bf078ce29af147d0f3bfeff4352299d54ee88c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.112356,51.462234,On or near Atlantic Road,E01003047,Lambeth 011B,Investigation complete; no suspect identified
78b398e0f3d74f380ee019e9812e4796ceaddd5bd21dc765894d7148bcee1f71,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.123176,51.447624,On or near Redlands Way,E01003024,Lambeth 021D,Investigation complete; no suspect identified
68a947760f969293443980f1a72e3ec1638710dbf7618f292f23886a24dabc93,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
01895936015f7ba3a01800eb3ba4928de1bd0796988a958fbe4f26b4374f0520,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.122473,51.488618,On or near ,E01003109,Lambeth 003E,Investigation complete; no suspect identified
ad718b5e62a0e033e37c3c70b441e361451a91b0a79e9ad2a7f1b4dbb80217e9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.121487,51.477218,On or near Aldebert Terrace,E01003124,Lambeth 006D,Investigation complete; no suspect identified
6f5b355a41a0c22ec977035525c02506a37c996d66c10eddc558057d914b8fb2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.132575,51.458178,On or near Dryden Close,E01003029,Lambeth 017A,Investigation complete; no suspect identified
4b98ffcde39a7453b81ee9adfa94689202146fbc13651da8b5d995021507bb43,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.117067,51.462489,On or near Tunstall Road,E01003055,Lambeth 016D,Investigation complete; no suspect identified
17a0359fcdaadc53c65823ef30cb30e658afed38a3e4e50cc27596bda4d45524,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.114041,51.462207,On or near Electric Avenue,E01003047,Lambeth 011B,Investigation complete; no suspect identified
81dccc1ef48e8c4d95418ac9e126c503648a390bb8115c0782f77067dc08fda6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.094403,51.433571,On or near Martell Road,E01003064,Lambeth 028A,Investigation complete; no suspect identified
58306d3dca4de1317a7cdfc95b6139db36643db3f34c116796197bbdc5ea1265,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.104450,51.434831,On or near ,E01003079,Lambeth 027A,Investigation complete; no suspect identified
a310467f0eacb5645178fa2d23a124d36dbf1571f79fd5b4795a7953320e9bc9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.084391,51.423894,On or near Mountbatten Close,E01003070,Lambeth 033E,Offender given a caution
